3.096982381038733412e-03,8.511168029551892779e-04,0.000000000000000000e+00,6.995456271784258107e+00,7.275299792955034484e+00,0.000000000000000000e+00
3.169407972536781963e-03,8.821672502526433680e-04,0.000000000000000000e+00,6.925181098012068048e+00,7.345209706113778658e+00,0.000000000000000000e+00
3.242506952892119845e-03,9.139321687718790716e-04,0.000000000000000000e+00,6.854251999720545108e+00,7.414427047287498240e+00,0.000000000000000000e+00
3.316271991916657294e-03,9.464178313534538133e-04,0.000000000000000000e+00,6.782676074558716905e+00,7.482945726817647802e+00,0.000000000000000000e+00
3.390695701745673717e-03,9.796304304445287593e-04,0.000000000000000000e+00,6.710460476200157842e+00,7.550759732736927354e+00,0.000000000000000000e+00
3.465770637814858182e-03,1.013576077592948316e-03,0.000000000000000000e+00,6.637612413401320133e+00,7.617863131261652931e+00,0.000000000000000000e+00
3.541489299841036210e-03,1.048260802954851557e-03,0.000000000000000000e+00,6.564139149056242850e+00,7.684250067271131357e+00,0.000000000000000000e+00
3.617844132806361229e-03,1.083690554815818505e-03,0.000000000000000000e+00,6.490047999247856580e+00,7.749914764774029408e+00,0.000000000000000000e+00
3.694827527945760380e-03,1.119871199125549964e-03,0.000000000000000000e+00,6.415346332296075538e+00,7.814851527361739159e+00,0.000000000000000000e+00
3.772431823737423893e-03,1.156808519046072670e-03,0.000000000000000000e+00,6.340041567802892075e+00,7.879054738648747502e+00,0.000000000000000000e+00
3.850649306896122490e-03,1.194508214513464658e-03,0.000000000000000000e+00,6.264141175694669883e+00,7.942518862700011617e+00,0.000000000000000000e+00
3.929472213369143360e-03,1.232975901813083497e-03,0.000000000000000000e+00,6.187652675261840152e+00,8.005238444445353707e+00,0.000000000000000000e+00
4.008892729334640435e-03,1.272217113168284822e-03,0.000000000000000000e+00,6.110583634196198766e+00,8.067208110080891004e+00,0.000000000000000000e+00
4.088902992202180821e-03,1.312237296342607090e-03,0.000000000000000000e+00,6.032941667626007920e+00,8.128422567457519676e+00,0.000000000000000000e+00
4.169495091615293969e-03,1.353041814255402609e-03,0.000000000000000000e+00,5.954734437149094006e+00,8.188876606456465979e+00,0.000000000000000000e+00
4.250661070455805449e-03,1.394635944610884059e-03,0.000000000000000000e+00,5.875969649864144273e+00,8.248565099351942820e+00,0.000000000000000000e+00
4.332392925849764924e-03,1.437024879540558077e-03,0.000000000000000000e+00,5.796655057400394995e+00,8.307483001160928637e+00,0.000000000000000000e+00
4.414682610174754974e-03,1.480213725259011022e-03,0.000000000000000000e+00,5.716798454945903885e+00,8.365625349980104986e+00,0.000000000000000000e+00
4.497522032068387333e-03,1.524207501733009385e-03,0.000000000000000000e+00,5.636407680274597709e+00,8.422987267309984816e+00,0.000000000000000000e+00
4.580903057437787050e-03,1.569011142363873441e-03,0.000000000000000000e+00,5.555490612772289616e+00,8.479563958366272303e+00,0.000000000000000000e+00
